url	Date	Player Name	Postion	Team	Team_ID	Transaction_description
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tom_Obarski2016-1-04Reserve/Future	2016-1-04	Tom Obarski	K	cincinnatibengals	CIN	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tony_Washington2016-1-11Reserve/Future	2016-1-11	Tony Washington	OLB	houstontexans	HOU	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Torrence_Allen2016-1-01Waived,_No_Recall	2016-1-01	Torrence Allen	WR	sandiegochargers	SD	Waived, No Recall	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Torrence_Allen2016-1-05Reserve/Future	2016-1-05	Torrence Allen	WR	sandiegochargers	SD	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Torrian_Wilson2016-1-13Terminated_(by_Club)_from_Practice_Squad	2016-1-13	Torrian Wilson	G	newenglandpatriots	NE	Terminated (by Club) from Practice Squad	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Travis_Raciti2016-1-04Reserve/Future	2016-1-04	Travis Raciti	DE	philadelphiaeagles	PHI	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Travis_Swanson2016-1-02Reserve/Injured	2016-1-02	Travis Swanson	C	detroitlions	DET	Reserve/Injured	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Trevor_Roach2016-1-04Free_Agent_Signing	2016-1-04	Trevor Roach	LB	cincinnatibengals	CIN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Trevor_Roach2016-1-04Terminated_(by_Player)_from_Practice_Squad	2016-1-04	Trevor Roach	LB	cincinnatibengals	CIN	Terminated (by Player) from Practice Squad	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Trey_Hopkins2016-1-11Reserve/Future	2016-1-11	Trey Hopkins	G	cincinnatibengals	CIN	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Trey_Millard2016-1-05Reserve/Future	2016-1-05	Trey Millard	FB	sanfrancisco49ers	SF	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Trovon_Reed2016-1-18Reserve/Future	2016-1-18	Trovon Reed	CB	seattleseahawks	SEA	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Ty_Long2016-1-20Reserve/Future	2016-1-20	Ty Long	K	washingtonredskins	WAS	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tyler_Larsen2016-1-06Reserve/Future	2016-1-06	Tyler Larsen	C	washingtonredskins	WAS	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tyler_Murphy2016-1-26Reserve/Future	2016-1-26	Tyler Murphy	WR	pittsburghsteelers	PIT	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tyrell_Adams2016-1-18Reserve/Future	2016-1-18	Tyrell Adams	LB	kansascitychiefs	KC	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tyrequek_Zimmerman2016-1-05Reserve/Future	2016-1-05	Tyrequek Zimmerman	DB	clevelandbrowns	CLV	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Tyrus_Thompson2016-1-04Reserve/Future	2016-1-04	Tyrus Thompson	OT	detroitlions	DET	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Valerian_Ume-Ezeoke2016-1-05Reserve/Future	2016-1-05	Valerian Ume-Ezeoke	C	atlantafalcons	ATL	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Vinston_Painter2016-1-05Reserve/Future	2016-1-05	Vinston Painter	OT	miamidolphins	MIA	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Wes_Saxton2016-1-05Reserve/Future	2016-1-05	Wes Saxton	TE	newyorkjets	NYJ	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Will_Johnson2016-1-13Reserve/Future	2016-1-13	Will Johnson	P	houstontexans	HOU	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Will_Pericak2016-1-18Reserve/Future	2016-1-18	Will Pericak	DE	seattleseahawks	SEA	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# William_Campbell2016-1-05Practice_Squad	2016-1-05	William Campbell	DT	greenbaypackers	GB	Practice Squad	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# William_Campbell2016-1-18Reserve/Future	2016-1-18	William Campbell	DT	greenbaypackers	GB	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# William_Poehls2016-1-04Reserve/Future	2016-1-04	William Poehls	T	tennesseetitans	TEN	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Xavier_Grimble2016-1-18Reserve/Future	2016-1-18	Xavier Grimble	TE	pittsburghsteelers	PIT	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Zac_Dysert2016-1-19Reserve/Future	2016-1-19	Zac Dysert	QB	buffalobills	BUF	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Zach_Hocker2016-1-05Reserve/Future	2016-1-05	Zach Hocker	K	losangelesrams	LA	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Zach_Laskey2016-1-05Reserve/Future	2016-1-05	Zach Laskey	FB	losangelesrams	LA	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr= REC# Zack_Hodges2016-1-05Reserve/Future	2016-1-05	Zack Hodges	OLB	losangelesrams	LA	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# AJ_Cruz2016-2-19Free_Agent_Signing	2016-2-19	AJ Cruz	WR	chicagobears	CHI	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Al-Hajj_Shabazz2016-2-04Reserve/Future	2016-2-04	Al-Hajj Shabazz	DB	tampabaybuccaneers	TB	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Andy_Studebaker2016-2-22Terminated,_Vested_Veteran,_all_contracts	2016-2-22	Andy Studebaker	LB	indianapoliscolts	IND	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Antonio_Cromartie2016-2-22Terminated,_Vested_Veteran,_all_contracts	2016-2-22	Antonio Cromartie	CB	newyorkjets	NYJ	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Austin_Johnson2016-2-10Free_Agent_Signing	2016-2-10	Austin Johnson	FB	neworleanssaints	NO	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Bernard_Reedy2016-2-05Reserve/Future	2016-2-05	Bernard Reedy	WR	atlantafalcons	ATL	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Brian_Blechen2016-2-09Free_Agent_Signing	2016-2-09	Brian Blechen	LB	carolinapanthers	CAR	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Brian_Leonhardt2016-2-22Waived,_No_Recall	2016-2-22	Brian Leonhardt	TE	sanfrancisco49ers	SF	Waived, No Recall	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Brice_McCain2016-2-16Terminated,_Vested_Veteran,_all_contracts	2016-2-16	Brice McCain	CB	miamidolphins	MIA	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Bronson_Hill2016-2-02Reserve/Future	2016-2-02	Bronson Hill	RB	neworleanssaints	NO	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# CJ_Wilson2016-2-19Terminated,_Vested_Veteran,_all_contracts	2016-2-19	CJ Wilson	DT	detroitlions	DET	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Cameron_Clear2016-2-17Free_Agent_Signing	2016-2-17	Cameron Clear	TE	pittsburghsteelers	PIT	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Cameron_Jefferson2016-2-10Free_Agent_Signing	2016-2-10	Cameron Jefferson	OT	denverbroncos	DEN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Chance_Casey2016-2-16Free_Agent_Signing	2016-2-16	Chance Casey	DB	clevelandbrowns	CLV	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Chas_Alecxih2016-2-09Free_Agent_Signing	2016-2-09	Chas Alecxih	DT	carolinapanthers	CAR	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Chimdi_Chekwa2016-2-22Free_Agent_Signing	2016-2-22	Chimdi Chekwa	DB	oaklandraiders	OAK	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Chris_Long2016-2-19Terminated,_Vested_Veteran,_all_contracts	2016-2-19	Chris Long	DE	losangelesrams	LA	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Chykie_Brown2016-2-08Free_Agent_Signing	2016-2-08	Chykie Brown	CB	newyorkgiants	NYG	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Cliff_Matthews2016-2-05Reserve/Future	2016-2-05	Cliff Matthews	DE	atlantafalcons	ATL	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Cole_Manhart2016-2-09Free_Agent_Signing	2016-2-09	Cole Manhart	OG	oaklandraiders	OAK	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Collin_Mooney2016-2-16Waived,_No_Recall	2016-2-16	Collin Mooney	RB	atlantafalcons	ATL	Waived, No Recall	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Damiere_Byrd2016-2-09Free_Agent_Signing	2016-2-09	Damiere Byrd	WR	carolinapanthers	CAR	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Darryl_Baldwin2016-2-08Free_Agent_Signing	2016-2-08	Darryl Baldwin	T	baltimoreravens	BAL	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# David_Foucault2016-2-09Free_Agent_Signing	2016-2-09	David Foucault	OT	carolinapanthers	CAR	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# David_Hawthorne2016-2-08Terminated,_Vested_Veteran,_all_contracts	2016-2-08	David Hawthorne	OLB	neworleanssaints	NO	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# David_Nelson2016-2-09Terminated,_Vested_Veteran,_all_contracts	2016-2-09	David Nelson	WR	pittsburghsteelers	PIT	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Davon_Coleman2016-2-05Reserve/Future	2016-2-05	Davon Coleman	DT	chicagobears	CHI	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Dax_Swanson2016-2-22Waived,_No_Recall	2016-2-22	Dax Swanson	DB	miamidolphins	MIA	Waived, No Recall	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# DeMeco_Ryans2016-2-24Terminated,_Vested_Veteran,_all_contracts	2016-2-24	DeMeco Ryans	ILB	philadelphiaeagles	PHI	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Dillon_Day2016-2-10Free_Agent_Signing	2016-2-10	Dillon Day	C	denverbroncos	DEN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Dri_Archer2016-2-03Reserve/Future	2016-2-03	Dri Archer	RB	pittsburghsteelers	PIT	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Dyk_Mitchell_Van2016-2-16Waived,_Failed_Physical	2016-2-16	Dyk Mitchell Van	T	pittsburghsteelers	PIT	Waived, Failed Physical	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# George_Uko2016-2-10Free_Agent_Signing	2016-2-10	George Uko	DT	denverbroncos	DEN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Issac_Blakeney2016-2-04Reserve/Future	2016-2-04	Issac Blakeney	WR	washingtonredskins	WAS	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jace_Davis2016-2-10Waived,_No_Recall	2016-2-10	Jace Davis	WR	houstontexans	HOU	Waived, No Recall	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jahri_Evans2016-2-08Terminated,_Vested_Veteran,_all_contracts	2016-2-08	Jahri Evans	G	neworleanssaints	NO	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# James_Laurinaitis2016-2-19Terminated,_Vested_Veteran,_all_contracts	2016-2-19	James Laurinaitis	MLB	losangelesrams	LA	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jared_Allen2016-2-18Reserve/Retired	2016-2-18	Jared Allen	DE	carolinapanthers	CAR	Reserve/Retired	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jared_Cook2016-2-19Terminated,_Vested_Veteran,_all_contracts	2016-2-19	Jared Cook	TE	losangelesrams	LA	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jason_Fox2016-2-08Terminated,_Vested_Veteran,_all_contracts	2016-2-08	Jason Fox	T	miamidolphins	MIA	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Javier_Arenas2016-2-03Reserve/Future	2016-2-03	Javier Arenas	DB	newyorkjets	NYJ	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jermauria_Rasco2016-2-05Reserve/Future	2016-2-05	Jermauria Rasco	LB	greenbaypackers	GB	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jermon_Bushrod2016-2-16Terminated,_Vested_Veteran,_Failed_Physical	2016-2-16	Jermon Bushrod	T	chicagobears	CHI	Terminated, Vested Veteran, Failed Physical	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jerry_Franklin2016-2-11Free_Agent_Signing	2016-2-11	Jerry Franklin	LB	neworleanssaints	NO	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jim_Dray2016-2-18Terminated,_Vested_Veteran,_all_contracts	2016-2-18	Jim Dray	TE	clevelandbrowns	CLV	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# John_Peters2016-2-03Reserve/Future	2016-2-03	John Peters	TE	cincinnatibengals	CIN	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Joique_Bell2016-2-16Terminated,_Vested_Veteran,_all_contracts	2016-2-16	Joique Bell	RB	detroitlions	DET	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jon_Beason2016-2-22Reserve/Retired	2016-2-22	Jon Beason	MLB	newyorkgiants	NYG	Reserve/Retired	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jonathan_Newsome2016-2-22Waived,_No_Recall	2016-2-22	Jonathan Newsome	OLB	indianapoliscolts	IND	Waived, No Recall	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Jordan_Taylor2016-2-10Free_Agent_Signing	2016-2-10	Jordan Taylor	WR	denverbroncos	DEN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Justin_Durant2016-2-08Terminated,_Vested_Veteran,_all_contracts	2016-2-08	Justin Durant	OLB	atlantafalcons	ATL	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Kapri_Bibbs2016-2-10Free_Agent_Signing	2016-2-10	Kapri Bibbs	RB	denverbroncos	DEN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Kelvin_Palmer2016-2-16Waived,_Failed_Physical	2016-2-16	Kelvin Palmer	OT	pittsburghsteelers	PIT	Waived, Failed Physical	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Kyle_Brindza2016-2-05Reserve/Future	2016-2-05	Kyle Brindza	K	tampabaybuccaneers	TB	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Kyle_Brindza2016-2-18Waived,_Non-Football_Injury	2016-2-18	Kyle Brindza	K	tampabaybuccaneers	TB	Waived, Non-Football Injury	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Kyle_Roberts2016-2-10Free_Agent_Signing	2016-2-10	Kyle Roberts	T	denverbroncos	DEN	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Lamar_Holmes2016-2-12Free_Agent_Signing	2016-2-12	Lamar Holmes	T	atlantafalcons	ATL	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Lavon_Hooks2016-2-16Free_Agent_Signing	2016-2-16	Lavon Hooks	DT	greenbaypackers	GB	Free Agent Signing	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Leonard_Johnson2016-2-17Terminated,_Vested_Veteran,_all_contracts	2016-2-17	Leonard Johnson	SS	newenglandpatriots	NE	Terminated, Vested Veteran, all contracts	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Levi_Norwood2016-2-01Reserve/Future	2016-2-01	Levi Norwood	WR	chicagobears	CHI	Reserve/Future	
http://www.nfl.com/transactions?transactionMonth=2&transactionYear=2016&transactionTeamAbbr= REC# Luke_Lundy2016-2-22Waived,_No_Recall	2016-2-22	Luke Lundy	RB	clevelandbrowns	CLV	Waived, No Recall	
