url	Additional_Sort	GroupSort	Player_ID	Team_ID	Transaction_Date	Transaction_Description	Transaction_Type
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_received_guard_Beno_Udrih_from_Memphis_Grizzlies.2015-11-10	1610612763.0	Trade 2015025 	2757.0	1610612748.0	2015-11-10	Miami Heat received guard Beno Udrih from Memphis Grizzlies.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_received_guard_Brian_Roberts_from_Charlotte_Hornets.2016-02-16	1610612766.0	Trade 2015030 	203148.0	1610612748.0	2016-02-16	Miami Heat received guard Brian Roberts from Charlotte Hornets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_signed_forward_Amar\047e_Stoudemire_to_a_Contract.2015-07-10	0.0	Signing 945053 	2405.0	1610612748.0	2015-07-10	Miami Heat signed forward Amar'e Stoudemire to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_signed_forward_Dorell_Wright_to_a_Rest-of-Season_Contract.2016-04-12	0.0	Signing 973703 	2748.0	1610612748.0	2016-04-12	Miami Heat signed forward Dorell Wright to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_signed_forward_Gerald_Green_to_a_Contract.2015-07-09	0.0	Signing 945042 	101123.0	1610612748.0	2015-07-09	Miami Heat signed forward Gerald Green to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_signed_guard_Briante_Weber_to_a_Rest-of-Season_Contract.2016-04-10	0.0	Signing 973645 	1627362.0	1610612748.0	2016-04-10	Miami Heat signed guard Briante Weber to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_signed_guard_Joe_Johnson_to_a_Rest-of-Season_Contract.2016-02-27	0.0	Signing 972299 	2207.0	1610612748.0	2016-02-27	Miami Heat signed guard Joe Johnson to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_center_Keith_Benson.2015-10-24	0.0	Waive 958027 	202728.0	1610612748.0	2015-10-24	Miami Heat waived center Keith Benson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_forward_Greg_Whittington.2015-10-24	0.0	Waive 958031 	204222.0	1610612748.0	2015-10-24	Miami Heat waived forward Greg Whittington.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_guard_Beno_Udrih.2016-02-29	0.0	Waive 972325 	2757.0	1610612748.0	2016-02-29	Miami Heat waived guard Beno Udrih.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_guard_Briante_Weber.2015-10-24	0.0	Waive 958029 	1627362.0	1610612748.0	2015-10-24	Miami Heat waived guard Briante Weber.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_guard_Corey_Hawkins.2015-10-20	0.0	Waive 957673 	1626186.0	1610612748.0	2015-10-20	Miami Heat waived guard Corey Hawkins.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_guard_Henry_Walker.2015-07-27	0.0	Waive 945517 	201611.0	1610612748.0	2015-07-27	Miami Heat waived guard Henry Walker.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_guard_John_Lucas_III.2015-10-24	0.0	Waive 958026 	101249.0	1610612748.0	2015-10-24	Miami Heat waived guard John Lucas III.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_waived_guard_Tre_Kelley.2015-10-24	0.0	Waive 958028 	201645.0	1610612748.0	2015-10-24	Miami Heat waived guard Tre Kelley.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_re-signed_forward_John_Henson_to_a_Rookie_Scale_Extension.2015-10-01	0.0	Signing 956836 	203089.0	1610612749.0	2015-10-01	Milwaukee Bucks re-signed forward John Henson to a Rookie Scale Extension.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_re-signed_forward_Khris_Middleton_to_a_Contract.2015-07-09	0.0	Signing 944962 	203114.0	1610612749.0	2015-07-09	Milwaukee Bucks re-signed forward Khris Middleton to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_re-signed_guard_Rashad_Vaughn_to_a_Rookie_Scale_Contract.2015-07-17	0.0	Signing 945294 	1626173.0	1610612749.0	2015-07-17	Milwaukee Bucks re-signed guard Rashad Vaughn to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_received_draft_consideration_from_Dallas_Mavericks.2015-07-09	1610612742.0	Trade 2015008 	0.0	1610612749.0	2015-07-09	Milwaukee Bucks received draft consideration from Dallas Mavericks.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_received_draft_consideration_from_Washington_Wizards.2015-07-09	1610612764.0	Trade 2015006 	0.0	1610612749.0	2015-07-09	Milwaukee Bucks received draft consideration from Washington Wizards.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_signed_forward_Chris_Copeland_to_a_Contract.2015-07-29	0.0	Signing 945649 	203142.0	1610612749.0	2015-07-29	Milwaukee Bucks signed forward Chris Copeland to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_signed_forward_Greg_Monroe_to_a_Contract.2015-07-09	0.0	Signing 944961 	202328.0	1610612749.0	2015-07-09	Milwaukee Bucks signed forward Greg Monroe to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_signed_forward_Steve_Novak_to_a_Rest-of-Season_Contract.2016-02-21	0.0	Signing 972144 	200779.0	1610612749.0	2016-02-21	Milwaukee Bucks signed forward Steve Novak to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_signed_guard_Jared_Cunningham_to_a_10-Day_Contract.2016-03-16	0.0	Signing 973027 	203099.0	1610612749.0	2016-03-16	Milwaukee Bucks signed guard Jared Cunningham to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_waived_center_Jon_Horford.2015-10-07	0.0	Waive 957252 	1626281.0	1610612749.0	2015-10-07	Milwaukee Bucks waived center Jon Horford.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_waived_forward_Chris_Copeland.2016-02-22	0.0	Waive 972159 	203142.0	1610612749.0	2016-02-22	Milwaukee Bucks waived forward Chris Copeland.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_waived_forward_Josh_Powell.2015-10-21	0.0	Waive 957702 	2694.0	1610612749.0	2015-10-21	Milwaukee Bucks waived forward Josh Powell.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_waived_forward_Marcus_Landry.2015-10-21	0.0	Waive 957701 	202068.0	1610612749.0	2015-10-21	Milwaukee Bucks waived forward Marcus Landry.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_waived_guard_Charlie_Westbrook.2015-10-07	0.0	Waive 957253 	203586.0	1610612749.0	2015-10-07	Milwaukee Bucks waived guard Charlie Westbrook.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Milwaukee_Bucks_waived_guard_Jorge_Gutierrez.2015-10-21	0.0	Waive 957703 	203268.0	1610612749.0	2015-10-21	Milwaukee Bucks waived guard Jorge Gutierrez.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_re-signed_center_Karl-Anthony_Towns_to_a_Rookie_Scale_Contract.2015-07-06	0.0	Signing 944881 	1626157.0	1610612750.0	2015-07-06	Minnesota Timberwolves re-signed center Karl-Anthony Towns to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_re-signed_forward_Kevin_Garnett_to_a_Contract.2015-07-10	0.0	Signing 945051 	708.0	1610612750.0	2015-07-10	Minnesota Timberwolves re-signed forward Kevin Garnett to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_re-signed_forward_Nemanja_Bjelica_to_a_Contract.2015-07-13	0.0	Signing 945165 	202357.0	1610612750.0	2015-07-13	Minnesota Timberwolves re-signed forward Nemanja Bjelica to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_re-signed_guard_Tyus_Jones_to_a_Rookie_Scale_Contract.2015-07-02	0.0	Signing 944877 	1626145.0	1610612750.0	2015-07-02	Minnesota Timberwolves re-signed guard Tyus Jones to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_received_forward_Damjan_Rudez_from_Indiana_Pacers.2015-07-12	1610612754.0	Trade 2015009 	204014.0	1610612750.0	2015-07-12	Minnesota Timberwolves received forward Damjan Rudez from Indiana Pacers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_signed_forward_Greg_Smith_to_a_10-Day_Contract.2016-03-02	0.0	Signing 972456 	202962.0	1610612750.0	2016-03-02	Minnesota Timberwolves signed forward Greg Smith to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_signed_forward_Greg_Smith_to_a_10-Day_Contract.2016-03-12	0.0	Signing 972882 	202962.0	1610612750.0	2016-03-12	Minnesota Timberwolves signed forward Greg Smith to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_signed_forward_Greg_Smith_to_a_Rest-of-Season_Contract.2016-03-22	0.0	Signing 973218 	202962.0	1610612750.0	2016-03-22	Minnesota Timberwolves signed forward Greg Smith to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_signed_forward_Tayshaun_Prince_to_a_Contract.2015-08-18	0.0	Signing 945996 	2419.0	1610612750.0	2015-08-18	Minnesota Timberwolves signed forward Tayshaun Prince to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_signed_guard_Andre_Miller_to_a_Contract.2015-07-30	0.0	Signing 945808 	1889.0	1610612750.0	2015-07-30	Minnesota Timberwolves signed guard Andre Miller to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_waived_center_Kleon_Penn.2015-10-24	0.0	Waive 958033 	1626285.0	1610612750.0	2015-10-24	Minnesota Timberwolves waived center Kleon Penn.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_waived_forward_Anthony_Bennett.2015-09-23	0.0	Waive 946146 	203461.0	1610612750.0	2015-09-23	Minnesota Timberwolves waived forward Anthony Bennett.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_waived_guard_Andre_Miller.2016-02-25	0.0	Waive 972226 	1889.0	1610612750.0	2016-02-25	Minnesota Timberwolves waived guard Andre Miller.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_waived_guard_Kevin_Martin.2016-03-02	0.0	Waive 972479 	2755.0	1610612750.0	2016-03-02	Minnesota Timberwolves waived guard Kevin Martin.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_waived_guard_Lorenzo_Brown.2015-10-24	0.0	Waive 958032 	203485.0	1610612750.0	2015-10-24	Minnesota Timberwolves waived guard Lorenzo Brown.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Minnesota_Timberwolves_waived_guard_Nick_Wiggins.2015-10-24	0.0	Waive 958034 	204289.0	1610612750.0	2015-10-24	Minnesota Timberwolves waived guard Nick Wiggins.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_claimed_guard_Ish_Smith_off_waivers.2015-10-26	0.0	AwardedOnWaivers 958181 	202397.0	1610612740.0	2015-10-26	New Orleans Pelicans claimed guard Ish Smith off waivers.	AwardOnWaivers	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_re-signed_center_Omer_Asik_to_a_Contract.2015-07-09	0.0	Signing 945008 	201600.0	1610612740.0	2015-07-09	New Orleans Pelicans re-signed center Omer Asik to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_re-signed_forward_Alexis_Ajinca_to_a_Contract.2015-07-09	0.0	Signing 945007 	201582.0	1610612740.0	2015-07-09	New Orleans Pelicans re-signed forward Alexis Ajinca to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_re-signed_forward_Anthony_Davis_to_a_Rookie_Scale_Extension.2015-07-09	0.0	Signing 945005 	203076.0	1610612740.0	2015-07-09	New Orleans Pelicans re-signed forward Anthony Davis to a Rookie Scale Extension.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_re-signed_forward_Dante_Cunningham_to_a_Contract.2015-07-09	0.0	Signing 945006 	201967.0	1610612740.0	2015-07-09	New Orleans Pelicans re-signed forward Dante Cunningham to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_re-signed_forward_Luke_Babbitt_to_a_Contract.2015-07-16	0.0	Signing 945297 	202337.0	1610612740.0	2015-07-16	New Orleans Pelicans re-signed forward Luke Babbitt to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_re-signed_guard_Norris_Cole_to_a_Contract.2015-09-15	0.0	Signing 946126 	202708.0	1610612740.0	2015-09-15	New Orleans Pelicans re-signed guard Norris Cole to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_received_draft_consideration_from_Philadelphia_76ers.2015-12-24	1610612755.0	Trade 2015026 	0.0	1610612740.0	2015-12-24	New Orleans Pelicans received draft consideration from Philadelphia 76ers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_received_forward_Jarnell_Stokes_from_Miami_Heat.2016-02-18	1610612748.0	Trade 2015031 	203950.0	1610612740.0	2016-02-18	New Orleans Pelicans received forward Jarnell Stokes from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_center_Kendrick_Perkins_to_a_Contract.2015-07-27	0.0	Signing 945593 	2570.0	1610612740.0	2015-07-27	New Orleans Pelicans signed center Kendrick Perkins to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_forward_James_Ennis_to_a_10-Day_Contract.2016-03-30	0.0	Signing 973402 	203516.0	1610612740.0	2016-03-30	New Orleans Pelicans signed forward James Ennis to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_forward_James_Ennis_to_a_Rest-of-Season_Contract.2016-04-09	0.0	Signing 973628 	203516.0	1610612740.0	2016-04-09	New Orleans Pelicans signed forward James Ennis to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Alonzo_Gee_to_a_Contract.2015-07-16	0.0	Signing 945282 	202087.0	1610612740.0	2015-07-16	New Orleans Pelicans signed guard Alonzo Gee to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Bo_McCalebb_to_a_Contract.2015-10-15	0.0	Signing 957540 	1627322.0	1610612740.0	2015-10-15	New Orleans Pelicans signed guard Bo McCalebb to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Bryce_Dejean-Jones_to_a_10-Day_Contract.2016-01-21	0.0	Signing 962101 	1626214.0	1610612740.0	2016-01-21	New Orleans Pelicans signed guard Bryce Dejean-Jones to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Bryce_Dejean-Jones_to_a_10-Day_Contract.2016-02-01	0.0	Signing 971518 	1626214.0	1610612740.0	2016-02-01	New Orleans Pelicans signed guard Bryce Dejean-Jones to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Bryce_Dejean-Jones_to_a_Contract.2015-08-19	0.0	Signing 945998 	1626214.0	1610612740.0	2015-08-19	New Orleans Pelicans signed guard Bryce Dejean-Jones to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Bryce_Dejean-Jones_to_a_Rest-of-Season_Contract.2016-02-19	0.0	Signing 972069 	1626214.0	1610612740.0	2016-02-19	New Orleans Pelicans signed guard Bryce Dejean-Jones to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Chris_Douglas-Roberts_to_a_Contract.2015-09-18	0.0	Signing 946137 	201604.0	1610612740.0	2015-09-18	New Orleans Pelicans signed guard Chris Douglas-Roberts to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Corey_Webster_to_a_Contract.2015-09-22	0.0	Signing 946138 	1626290.0	1610612740.0	2015-09-22	New Orleans Pelicans signed guard Corey Webster to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Jimmer_Fredette_to_a_Rest-of-Season_Contract.2015-11-10	0.0	Signing 959594 	202690.0	1610612740.0	2015-11-10	New Orleans Pelicans signed guard Jimmer Fredette to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Jordan_Hamilton_to_a_10-Day_Contract.2016-03-25	0.0	Signing 973267 	202706.0	1610612740.0	2016-03-25	New Orleans Pelicans signed guard Jordan Hamilton to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Jordan_Hamilton_to_a_Rest-of-Season_Contract.2016-04-04	0.0	Signing 973514 	202706.0	1610612740.0	2016-04-04	New Orleans Pelicans signed guard Jordan Hamilton to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Orlando_Johnson_to_a_10-Day_Contract.2016-03-09	0.0	Signing 972776 	203111.0	1610612740.0	2016-03-09	New Orleans Pelicans signed guard Orlando Johnson to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Sean_Kilpatrick_to_a_Contract.2015-09-08	0.0	Signing 946093 	203930.0	1610612740.0	2015-09-08	New Orleans Pelicans signed guard Sean Kilpatrick to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Tim_Frazier_to_a_10-Day_Contract.2016-03-16	0.0	Signing 973038 	204025.0	1610612740.0	2016-03-16	New Orleans Pelicans signed guard Tim Frazier to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Tim_Frazier_to_a_Rest-of-Season_Contract.2016-03-26	0.0	Signing 973286 	204025.0	1610612740.0	2016-03-26	New Orleans Pelicans signed guard Tim Frazier to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_signed_guard_Toney_Douglas_to_a_Rest-of-Season_Contract.2015-10-30	0.0	Signing 958779 	201962.0	1610612740.0	2015-10-30	New Orleans Pelicans signed guard Toney Douglas to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_center_Jerome_Jordan.2015-10-16	0.0	Waive 957560 	202366.0	1610612740.0	2015-10-16	New Orleans Pelicans waived center Jerome Jordan.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_center_Mirza_Begic.2015-10-16	0.0	Waive 957559 	1627314.0	1610612740.0	2015-10-16	New Orleans Pelicans waived center Mirza Begic.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_forward_Jarnell_Stokes.2016-02-19	0.0	Waive 972076 	203950.0	1610612740.0	2016-02-19	New Orleans Pelicans waived forward Jarnell Stokes.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_forward_Jeff_Adrien.2015-10-24	0.0	Waive 958035 	202399.0	1610612740.0	2015-10-24	New Orleans Pelicans waived forward Jeff Adrien.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Bo_McCalebb.2015-10-24	0.0	Waive 958037 	1627322.0	1610612740.0	2015-10-24	New Orleans Pelicans waived guard Bo McCalebb.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Bryce_Dejean-Jones.2015-10-24	0.0	Waive 958036 	1626214.0	1610612740.0	2015-10-24	New Orleans Pelicans waived guard Bryce Dejean-Jones.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Chris_Douglas-Roberts.2015-10-23	0.0	Waive 957870 	201604.0	1610612740.0	2015-10-23	New Orleans Pelicans waived guard Chris Douglas-Roberts.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Corey_Webster.2015-10-15	0.0	Waive 957534 	1626290.0	1610612740.0	2015-10-15	New Orleans Pelicans waived guard Corey Webster.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Jimmer_Fredette.2015-11-19	0.0	Waive 960150 	202690.0	1610612740.0	2015-11-19	New Orleans Pelicans waived guard Jimmer Fredette.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Nate_Robinson.2015-10-29	0.0	Waive 958761 	101126.0	1610612740.0	2015-10-29	New Orleans Pelicans waived guard Nate Robinson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Sean_Kilpatrick.2015-10-23	0.0	Waive 957871 	203930.0	1610612740.0	2015-10-23	New Orleans Pelicans waived guard Sean Kilpatrick.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_Orleans_Pelicans_waived_guard_Toney_Douglas.2015-07-31	0.0	Waive 945802 	201962.0	1610612740.0	2015-07-31	New Orleans Pelicans waived guard Toney Douglas.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_re-signed_forward_Kristaps_Porzingis_to_a_Rookie_Scale_Contract.2015-07-28	0.0	Signing 945653 	204001.0	1610612752.0	2015-07-28	New York Knicks re-signed forward Kristaps Porzingis to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_re-signed_forward_Lance_Thomas_to_a_Contract.2015-07-10	0.0	Signing 945059 	202498.0	1610612752.0	2015-07-10	New York Knicks re-signed forward Lance Thomas to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_re-signed_forward_Lou_Amundson_to_a_Contract.2015-07-28	0.0	Signing 945650 	200811.0	1610612752.0	2015-07-28	New York Knicks re-signed forward Lou Amundson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_re-signed_guard_Jerian_Grant_to_a_Rookie_Scale_Contract.2015-07-29	0.0	Signing 945654 	1626170.0	1610612752.0	2015-07-29	New York Knicks re-signed guard Jerian Grant to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_received_forward_Kyle_O\047Quinn_from_Orlando_Magic.2015-07-09	1610612753.0	Trade 2015004 	203124.0	1610612752.0	2015-07-09	New York Knicks received forward Kyle O'Quinn from Orlando Magic.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_center_Robin_Lopez_to_a_Contract.2015-07-09	0.0	Signing 944952 	201577.0	1610612752.0	2015-07-09	New York Knicks signed center Robin Lopez to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_forward_Darion_Atkins_to_a_Contract.2015-09-08	0.0	Signing 946105 	1626276.0	1610612752.0	2015-09-08	New York Knicks signed forward Darion Atkins to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_forward_Derrick_Williams_to_a_Contract.2015-07-09	0.0	Signing 944954 	202682.0	1610612752.0	2015-07-09	New York Knicks signed forward Derrick Williams to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_forward_Kevin_Seraphin_to_a_Contract.2015-08-06	0.0	Signing 945932 	202338.0	1610612752.0	2015-08-06	New York Knicks signed forward Kevin Seraphin to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_forward_Thanasis_Antetokounmpo_to_a_10-Day_Contract.2016-01-29	0.0	Signing 971450 	203648.0	1610612752.0	2016-01-29	New York Knicks signed forward Thanasis Antetokounmpo to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_forward_Thanasis_Antetokounmpo_to_a_Contract.2015-08-05	0.0	Signing 945935 	203648.0	1610612752.0	2015-08-05	New York Knicks signed forward Thanasis Antetokounmpo to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# New_York_Knicks_signed_guard_Arron_Afflalo_to_a_Contract.2015-07-09	0.0	Signing 944953 	201167.0	1610612752.0	2015-07-09	New York Knicks signed guard Arron Afflalo to a Contract.	Signing	
