task_type	task_name	url	description	tag	external_id	external_id_old
/american_football/football_player	Dezmond Johnson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dezmond_Johnson2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Dezmond Johnson # Team: tennesseetitans # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dezmond_Johnson2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Dezmond Johnson#tennesseetitans#Reserve/Future	2016105#Dezmond Johnson#tennesseetitans
/american_football/football_player	DiAndre Campbell	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#DiAndre_Campbell2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: DiAndre Campbell # Team: sanfrancisco49ers # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#DiAndre_Campbell2016-1-04Reserve/Future	SPLGROSTNfl	2016104#DiAndre Campbell#sanfrancisco49ers#Reserve/Future	2016104#DiAndre Campbell#sanfrancisco49ers
/american_football/football_player	Dominique Davis	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dominique_Davis2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Dominique Davis # Team: pittsburghsteelers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dominique_Davis2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Dominique Davis#pittsburghsteelers#Reserve/Future	2016105#Dominique Davis#pittsburghsteelers
/american_football/football_player	Dominique Jones	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dominique_Jones2016-1-19Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Dominique Jones # Team: minnesotavikings # Date: 2016-1-19 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dominique_Jones2016-1-19Reserve/Future	SPLGROSTNfl	2016119#Dominique Jones#minnesotavikings#Reserve/Future	2016119#Dominique Jones#minnesotavikings
/american_football/football_player	Dominique Williams	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dominique_Williams2016-1-19Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Dominique Williams # Team: minnesotavikings # Date: 2016-1-19 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dominique_Williams2016-1-19Reserve/Future	SPLGROSTNfl	2016119#Dominique Williams#minnesotavikings#Reserve/Future	2016119#Dominique Williams#minnesotavikings
/american_football/football_player	Donald Hawkins	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Donald_Hawkins2016-1-26Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Donald Hawkins # Team: sanfrancisco49ers # Date: 2016-1-26 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Donald_Hawkins2016-1-26Reserve/Future	SPLGROSTNfl	2016126#Donald Hawkins#sanfrancisco49ers#Reserve/Future	2016126#Donald Hawkins#sanfrancisco49ers
/american_football/football_player	Donte Foster	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Donte_Foster2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Donte Foster # Team: dallascowboys # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Donte_Foster2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Donte Foster#dallascowboys#Reserve/Future	2016104#Donte Foster#dallascowboys
/american_football/football_player	Douglas McNeil	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Douglas_McNeil2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Douglas McNeil # Team: seattleseahawks # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Douglas_McNeil2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Douglas McNeil#seattleseahawks#Reserve/Future	2016118#Douglas McNeil#seattleseahawks
/american_football/football_player	Drew Nowak	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Drew_Nowak2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Drew Nowak # Team: seattleseahawks # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Drew_Nowak2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Drew Nowak#seattleseahawks#Reserve/Future	2016118#Drew Nowak#seattleseahawks
/american_football/football_player	Duane Brown	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Duane_Brown2016-1-05Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Duane Brown # Team: houstontexans # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Duane_Brown2016-1-05Reserve/Injured	SPLGROUSNflMar14	2016105#Duane Brown#houstontexans#Reserve/Injured	2016105#Duane Brown#houstontexans
/american_football/football_player	Durell Eskridge	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Durell_Eskridge2016-1-26Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Durell Eskridge # Team: arizonacardinals # Date: 2016-1-26 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Durell_Eskridge2016-1-26Reserve/Future	SPLGROSTNfl	2016126#Durell Eskridge#arizonacardinals#Reserve/Future	2016126#Durell Eskridge#arizonacardinals
/american_football/football_player	Dustin Vaughan	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dustin_Vaughan2016-1-22Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Dustin Vaughan # Team: buffalobills # Date: 2016-1-22 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dustin_Vaughan2016-1-22Reserve/Future	SPLGROSTNfl	2016122#Dustin Vaughan#buffalobills#Reserve/Future	2016122#Dustin Vaughan#buffalobills
/american_football/football_player	Dylan Wynn	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dylan_Wynn2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Dylan Wynn # Team: clevelandbrowns # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Dylan_Wynn2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Dylan Wynn#clevelandbrowns#Reserve/Future	2016104#Dylan Wynn#clevelandbrowns
/american_football/football_player	Earl Wolff	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Earl_Wolff2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Earl Wolff # Team: jacksonvillejaguars # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Earl_Wolff2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Earl Wolff#jacksonvillejaguars#Reserve/Future	2016104#Earl Wolff#jacksonvillejaguars
/american_football/football_player	Ed Williams	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ed_Williams2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ed Williams # Team: greenbaypackers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ed_Williams2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Ed Williams#greenbaypackers#Reserve/Future	2016118#Ed Williams#greenbaypackers
/american_football/football_player	Edawn Coughman	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Edawn_Coughman2016-1-07Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Edawn Coughman # Team: houstontexans # Date: 2016-1-07 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Edawn_Coughman2016-1-07Reserve/Future	SPLGROSTNfl	2016107#Edawn Coughman#houstontexans#Reserve/Future	2016107#Edawn Coughman#houstontexans
/american_football/football_player	Edwin Jackson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Edwin_Jackson2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Edwin Jackson # Team: indianapoliscolts # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Edwin_Jackson2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Edwin Jackson#indianapoliscolts#Reserve/Future	2016105#Edwin Jackson#indianapoliscolts
/american_football/football_player	Efe Obada	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Efe_Obada2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Efe Obada # Team: dallascowboys # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Efe_Obada2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Efe Obada#dallascowboys#Reserve/Future	2016104#Efe Obada#dallascowboys
/american_football/football_player	Emmanuel Lamur	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Emmanuel_Lamur2016-1-04Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Emmanuel Lamur # Team: cincinnatibengals # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Emmanuel_Lamur2016-1-04Reserve/Injured	SPLGROUSNflMar14	2016104#Emmanuel Lamur#cincinnatibengals#Reserve/Injured	2016104#Emmanuel Lamur#cincinnatibengals
/american_football/football_player	Eric Crume	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Eric_Crume2016-1-06Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Eric Crume # Team: greenbaypackers # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Eric_Crume2016-1-06Reserve/Future	SPLGROSTNfl	2016106#Eric Crume#greenbaypackers#Reserve/Future	2016106#Eric Crume#greenbaypackers
/american_football/football_player	Eric Patterson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Eric_Patterson2016-1-01Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Eric Patterson # Team: st.louisrams # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Eric_Patterson2016-1-01Reserve/Injured	SPLGROUSNflMar14	2016101#Eric Patterson#st.louisrams#Reserve/Injured	2016101#Eric Patterson#st.louisrams
/american_football/football_player	Eric Tomlinson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Eric_Tomlinson2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Eric Tomlinson # Team: houstontexans # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Eric_Tomlinson2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Eric Tomlinson#houstontexans#Reserve/Future	2016111#Eric Tomlinson#houstontexans
/american_football/football_player	Erle Ladson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Erle_Ladson2016-1-06Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Erle Ladson # Team: clevelandbrowns # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Erle_Ladson2016-1-06Reserve/Future	SPLGROSTNfl	2016106#Erle Ladson#clevelandbrowns#Reserve/Future	2016106#Erle Ladson#clevelandbrowns
/american_football/football_player	Floyd Raven	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Floyd_Raven2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Floyd Raven # Team: newenglandpatriots # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Floyd_Raven2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Floyd Raven#newenglandpatriots#Reserve/Future	2016105#Floyd Raven#newenglandpatriots
/american_football/football_player	Fred Williams	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Fred_Williams2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Fred Williams # Team: kansascitychiefs # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Fred_Williams2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Fred Williams#kansascitychiefs#Reserve/Future	2016118#Fred Williams#kansascitychiefs
/american_football/football_player	Freddie Martino	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Freddie_Martino2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Freddie Martino # Team: philadelphiaeagles # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Freddie_Martino2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Freddie Martino#philadelphiaeagles#Reserve/Future	2016104#Freddie Martino#philadelphiaeagles
/american_football/football_player	GJ Kinne	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#GJ_Kinne2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: GJ Kinne # Team: newyorkgiants # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#GJ_Kinne2016-1-04Reserve/Future	SPLGROSTNfl	2016104#GJ Kinne#newyorkgiants#Reserve/Future	2016104#GJ Kinne#newyorkgiants
/american_football/football_player	Gabe Martin	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gabe_Martin2016-1-12Free_Agent_Signing	*Find or create each transaction and curate as per guidelines* Player Name: Gabe Martin # Team: arizonacardinals # Date: 2016-1-12 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gabe_Martin2016-1-12Free_Agent_Signing	SPLGROSTNfl	2016112#Gabe Martin#arizonacardinals#Free Agent Signing	2016112#Gabe Martin#arizonacardinals
/american_football/football_player	Gabe Martin	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gabe_Martin2016-1-12Terminated_(by_Player)_from_Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Gabe Martin # Team: arizonacardinals # Date: 2016-1-12 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gabe_Martin2016-1-12Terminated_(by_Player)_from_Practice_Squad	SPLGROUSNfl	2016112#Gabe Martin#arizonacardinals#Terminated (by Player) from Practice Squad	2016112#Gabe Martin#arizonacardinals
/american_football/football_player	Gannon Sinclair	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gannon_Sinclair2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Gannon Sinclair # Team: chicagobears # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gannon_Sinclair2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Gannon Sinclair#chicagobears#Reserve/Future	2016105#Gannon Sinclair#chicagobears
/american_football/football_player	Garrett Gilbert	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Garrett_Gilbert2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Garrett Gilbert # Team: oaklandraiders # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Garrett_Gilbert2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Garrett Gilbert#oaklandraiders#Reserve/Future	2016105#Garrett Gilbert#oaklandraiders
/american_football/football_player	Garrison Smith	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Garrison_Smith2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Garrison Smith # Team: sanfrancisco49ers # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Garrison_Smith2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Garrison Smith#sanfrancisco49ers#Reserve/Future	2016104#Garrison Smith#sanfrancisco49ers
/american_football/football_player	Garth Gerhart	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Garth_Gerhart2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Garth Gerhart # Team: clevelandbrowns # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Garth_Gerhart2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Garth Gerhart#clevelandbrowns#Reserve/Future	2016104#Garth Gerhart#clevelandbrowns
/american_football/football_player	George Atkinson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#George_Atkinson2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: George Atkinson # Team: oaklandraiders # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#George_Atkinson2016-1-04Reserve/Future	SPLGROSTNfl	2016104#George Atkinson#oaklandraiders#Reserve/Future	2016104#George Atkinson#oaklandraiders
/american_football/football_player	George Farmer	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#George_Farmer2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: George Farmer # Team: seattleseahawks # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#George_Farmer2016-1-18Reserve/Future	SPLGROSTNfl	2016118#George Farmer#seattleseahawks#Reserve/Future	2016118#George Farmer#seattleseahawks
/american_football/football_player	Gerald Rivers	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gerald_Rivers2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Gerald Rivers # Team: houstontexans # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gerald_Rivers2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Gerald Rivers#houstontexans#Reserve/Future	2016111#Gerald Rivers#houstontexans
/american_football/football_player	Gerod Holliman	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gerod_Holliman2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Gerod Holliman # Team: tampabaybuccaneers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gerod_Holliman2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Gerod Holliman#tampabaybuccaneers#Reserve/Future	2016105#Gerod Holliman#tampabaybuccaneers
/american_football/football_player	Giorgio Tavecchio	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Giorgio_Tavecchio2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Giorgio Tavecchio # Team: oaklandraiders # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Giorgio_Tavecchio2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Giorgio Tavecchio#oaklandraiders#Reserve/Future	2016105#Giorgio Tavecchio#oaklandraiders
/american_football/football_player	Greg Little	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Greg_Little2016-1-12Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Greg Little # Team: cincinnatibengals # Date: 2016-1-12 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Greg_Little2016-1-12Reserve/Future	SPLGROSTNfl	2016112#Greg Little#cincinnatibengals#Reserve/Future	2016112#Greg Little#cincinnatibengals
/american_football/football_player	Griff Whalen	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Griff_Whalen2016-1-01Waived,_No_Recall	*Find or create each transaction and curate as per guidelines* Player Name: Griff Whalen # Team: indianapoliscolts # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Griff_Whalen2016-1-01Waived,_No_Recall	SPLGROSTNfl	2016101#Griff Whalen#indianapoliscolts#Waived, No Recall	2016101#Griff Whalen#indianapoliscolts
/american_football/football_player	Gus Johnson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gus_Johnson2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Gus Johnson # Team: atlantafalcons # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Gus_Johnson2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Gus Johnson#atlantafalcons#Reserve/Future	2016104#Gus Johnson#atlantafalcons
/american_football/football_player	Harold Spears	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Harold_Spears2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Harold Spears # Team: baltimoreravens # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Harold_Spears2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Harold Spears#baltimoreravens#Reserve/Future	2016104#Harold Spears#baltimoreravens
/american_football/football_player	Isaac Fruechte	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isaac_Fruechte2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Isaac Fruechte # Team: minnesotavikings # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isaac_Fruechte2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Isaac Fruechte#minnesotavikings#Reserve/Future	2016111#Isaac Fruechte#minnesotavikings
/american_football/football_player	Isaiah Burse	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isaiah_Burse2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Isaiah Burse # Team: sandiegochargers # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isaiah_Burse2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Isaiah Burse#sandiegochargers#Reserve/Future	2016104#Isaiah Burse#sandiegochargers
/american_football/football_player	Isaiah Frey	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isaiah_Frey2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Isaiah Frey # Team: pittsburghsteelers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isaiah_Frey2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Isaiah Frey#pittsburghsteelers#Reserve/Future	2016118#Isaiah Frey#pittsburghsteelers
/american_football/football_player	Isame Faciane	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isame_Faciane2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Isame Faciane # Team: minnesotavikings # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Isame_Faciane2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Isame Faciane#minnesotavikings#Reserve/Future	2016111#Isame Faciane#minnesotavikings
/american_football/football_player	JJ Worton	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#JJ_Worton2016-1-12Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: JJ Worton # Team: newenglandpatriots # Date: 2016-1-12 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#JJ_Worton2016-1-12Practice_Squad	SPLGROUSNfl	2016112#JJ Worton#newenglandpatriots#Practice Squad	2016112#JJ Worton#newenglandpatriots
/american_football/football_player	Jace Davis	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jace_Davis2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Jace Davis # Team: houstontexans # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jace_Davis2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Jace Davis#houstontexans#Reserve/Future	2016105#Jace Davis#houstontexans
/american_football/football_player	Jacob Hagen	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jacob_Hagen2016-1-20Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Jacob Hagen # Team: st.louisrams # Date: 2016-1-20 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jacob_Hagen2016-1-20Reserve/Future	SPLGROSTNfl	2016120#Jacob Hagen#st.louisrams#Reserve/Future	2016120#Jacob Hagen#st.louisrams
/american_football/football_player	Jacob Maxwell	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jacob_Maxwell2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Jacob Maxwell # Team: buffalobills # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jacob_Maxwell2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Jacob Maxwell#buffalobills#Reserve/Future	2016104#Jacob Maxwell#buffalobills
/american_football/football_player	Jacoby Jones	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jacoby_Jones2016-1-01Waived,_No_Recall	*Find or create each transaction and curate as per guidelines* Player Name: Jacoby Jones # Team: pittsburghsteelers # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Jacoby_Jones2016-1-01Waived,_No_Recall	SPLGROSTNfl	2016101#Jacoby Jones#pittsburghsteelers#Waived, No Recall	2016101#Jacoby Jones#pittsburghsteelers
